country_ISO3,sector,number_of_companies,success_within_3_years_proba,success_within_5_years_proba,success_within_10_years_proba,success_within_20_years_proba,time_to_expansion_stage,time_to_bridge_stage,time_to_ipo,time_to_acquired,time_to_success,time_to_early_stage
BEL,non-energy,5583,0.5552570302704639,1.3254522658069139,3.2240730789897905,6.269030986924593,6.210381138756873,5.840538657998607,10.478439547349613,13.473538927514285,13.05849346415473,2.5108131740017487
BEL,energy,254,0.0,0.39370078740157477,3.543307086614173,5.118110236220472,6.525856164383562,5.78825831702544,6.2164383561643834,14.35068493150685,13.872199838839647,1.9530467642890883
BEN,non-energy,41,0.0,0.0,0.0,0.0,,,,,,2.5506849315068494
BEN,energy,1,0.0,0.0,0.0,0.0,,,,,,
BFA,non-energy,17,0.0,0.0,11.76470588235294,17.647058823529413,,,15.235616438356164,9.002739726027396,11.080365296803654,
BFA,energy,1,0.0,0.0,0.0,0.0,,,,,,
BGD,non-energy,1907,0.1048767697954903,0.1048767697954903,0.2097535395909806,0.3146303093864709,5.081278538812786,5.805662100456621,,9.155707762557077,9.155707762557077,1.594966549856642
BGD,energy,27,0.0,0.0,0.0,0.0,5.512328767123288,,,,,3.7424657534246575
BGR,non-energy,1101,0.4541326067211626,0.9082652134423252,1.9981834695731153,3.8147138964577656,8.129680365296803,4.381664910432034,10.082191780821919,10.926622989874925,10.891438356164384,1.6682047584715212
BGR,energy,19,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,2.1041095890410957,5.667123287671233,,0.13972602739726028,0.13972602739726028,0.8986301369863013
BHR,non-energy,183,0.546448087431694,0.546448087431694,1.639344262295082,2.73224043715847,3.326027397260274,11.123287671232877,8.127397260273973,10.424657534246576,9.505753424657534,2.359425962165688
BIH,non-energy,84,0.0,0.0,1.1904761904761905,2.380952380952381,,,,18.420091324200914,18.420091324200914,1.0351598173515981
BIH,energy,9,0.0,0.0,0.0,0.0,,,,,,
BLM,non-energy,2,0.0,0.0,0.0,0.0,,,,,,0.0
BLR,non-energy,311,0.964630225080386,0.964630225080386,1.607717041800643,2.8938906752411575,0.7287671232876712,3.0027397260273974,,9.084931506849314,9.084931506849314,1.99618820726623
BLR,energy,3,0.0,0.0,0.0,0.0,,5.413698630136986,,,,1.0
BLZ,non-energy,57,0.0,0.0,3.508771929824561,3.508771929824561,,2.915068493150685,5.142465753424657,7.123287671232877,6.132876712328767,2.6865753424657535
BLZ,energy,1,0.0,0.0,0.0,0.0,,,,,,
BMU,non-energy,140,21.428571428571427,25.0,29.28571428571429,35.714285714285715,6.497945205479452,8.529055515501081,4.440161892901619,16.67634703196347,7.8030703826169105,2.3875190258751906
BMU,energy,10,20.0,20.0,40.0,50.0,2.2794520547945205,,6.071917808219178,7.786301369863014,6.414794520547946,5.813698630136987
BOL,non-energy,70,0.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,,0.5246575342465754,,3.0082191780821916,3.0082191780821916,2.578082191780822
BOL,energy,3,0.0,0.0,0.0,0.0,,,,,,0.6657534246575343
BRA,non-energy,12935,0.5566293003478934,1.1596443757247779,2.180131426362582,3.556242752222652,6.37360035735557,8.342977168949773,11.749859260649279,11.962289787281435,11.901574611222152,2.5494865950797716
BRA,energy,300,2.3333333333333335,3.0,6.0,9.333333333333334,10.887123287671233,9.082191780821919,10.60620043258832,10.879647749510763,9.981970835174547,3.8597758405977585
BRB,non-energy,43,2.3255813953488373,4.651162790697675,6.976744186046512,9.30232558139535,,,17.435616438356163,14.6133072407045,13.987475538160469,1.7479452054794522
BRB,energy,4,25.0,25.0,25.0,25.0,,,1.1561643835616437,,1.1561643835616437,
BRN,non-energy,17,0.0,0.0,0.0,0.0,,,,,,0.35342465753424657
BTN,non-energy,7,0.0,0.0,0.0,0.0,,,,,,0.0
BVT,non-energy,1,0.0,0.0,0.0,0.0,,,,,,
BWA,non-energy,43,0.0,0.0,0.0,2.3255813953488373,,,28.365753424657534,20.854794520547944,24.61027397260274,0.9205479452054794
BWA,energy,2,0.0,0.0,0.0,0.0,,,,,,
CAF,non-energy,1,0.0,0.0,0.0,0.0,,,,,,
CAN,non-energy,34837,2.7528202772913857,4.211039986221546,6.639492493613113,9.957803484800642,6.953013157182306,9.0144144662134,7.557022947386789,13.866161689428635,11.377993296059513,2.7836168182455445
CAN,energy,2315,6.220302375809935,8.120950323974082,13.218142548596113,18.61771058315335,6.378678745028723,9.476650761890102,7.544717983717642,13.364556456975661,9.627771669687695,3.7544884873214808
CHE,non-energy,12058,0.47271520981920717,1.0947089069497429,2.446508542046774,3.9475866644551334,6.283737589543798,2.5708004075625492,9.076293311845285,12.679670168905439,12.129100206417714,2.1677505944826176
CHE,energy,676,1.0355029585798818,1.183431952662722,2.2189349112426036,3.106508875739645,5.546172441579372,4.021696862571807,8.543150684931506,16.402568493150685,13.819551681195518,2.2108592777085927
CHL,non-energy,1465,0.6825938566552902,1.228668941979522,1.6382252559726962,3.2081911262798632,4.638211968276856,1.5782263878875271,,12.981826484018264,12.981826484018264,1.4389313213148212
CHL,energy,53,1.8867924528301887,1.8867924528301887,5.660377358490567,7.547169811320755,4.36986301369863,1.1643835616438356,8.830136986301369,10.526027397260274,10.186849315068493,3.0723287671232877
CHN,non-energy,26729,2.4205918665120283,4.785064910771072,10.797261401474055,19.091623330465037,6.6330613688153175,10.886253969758734,11.04353964942417,9.978571324589115,10.838828699793114,3.438898150038966
CHN,energy,1391,6.1107117181883535,10.639827462257369,22.50179726815241,36.73616103522646,6.9438356164383555,11.582901468889256,10.333804518234857,10.495406929895246,10.301462652308745,4.02055136132272
CIV,non-energy,83,0.0,0.0,0.0,1.2048192771084338,,9.641704718417047,,22.515068493150686,22.515068493150686,2.003013698630137
CIV,energy,7,0.0,0.0,0.0,28.57142857142857,,,19.627397260273973,23.312328767123287,22.084018264840182,
CMR,non-energy,104,0.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,5.745205479452054,3.2447488584474886,,3.9808219178082194,3.9808219178082194,1.3044520547945206
CMR,energy,2,0.0,0.0,0.0,50.0,,,,13.736986301369862,13.736986301369862,3.26027397260274
COD,non-energy,46,0.0,2.1739130434782608,2.1739130434782608,13.043478260869565,,4.376712328767123,,12.092237442922375,12.092237442922375,0.9059360730593607
COD,energy,2,0.0,0.0,0.0,0.0,6.189041095890411,,,,,4.197260273972603
COG,non-energy,5,0.0,0.0,0.0,20.0,,,,11.005479452054795,11.005479452054795,
COK,non-energy,1,0.0,0.0,0.0,0.0,,,,,,
COL,non-energy,1359,0.36791758646063283,0.515084621044886,1.2509197939661516,2.35467255334805,4.636529680365297,3.4600130463144163,11.194977168949771,15.56095890410959,14.937247227658187,1.4038708055799924
COL,energy,44,2.272727272727273,6.8181818181818175,9.090909090909092,20.454545454545457,,8.262100456621004,7.191780821917808,14.808219178082192,11.76164383561644,2.2660578386605783
COM,non-energy,2,0.0,0.0,0.0,0.0,,,,,,
CPV,non-energy,4,0.0,25.0,25.0,25.0,,,,3.8273972602739725,3.8273972602739725,
CRI,non-energy,297,1.0101010101010102,1.6835016835016834,2.356902356902357,4.377104377104377,2.6835616438356165,5.465753424657534,,12.380456621004566,12.380456621004566,2.512146118721461
CRI,energy,7,0.0,0.0,14.285714285714285,14.285714285714285,,,,8.005479452054795,8.005479452054795,
CUB,non-energy,12,0.0,0.0,0.0,0.0,,,,,,
CUB,energy,1,0.0,0.0,0.0,0.0,14.997260273972604,,,,,
CYM,non-energy,146,2.73972602739726,4.10958904109589,4.794520547945205,8.21917808219178,3.0544520547945204,3.3133561643835616,4.586301369863014,9.148401826484019,6.907534246575342,1.2357142857142858
CYM,energy,7,14.285714285714285,28.57142857142857,42.857142857142854,42.857142857142854,,0.947945205479452,1.0246575342465754,7.191780821917808,5.13607305936073,
CYP,non-energy,688,0.872093023255814,1.5988372093023258,2.616279069767442,4.3604651162790695,4.107762557077625,5.341856925418569,11.03810709838107,10.06039309112567,10.480448318804484,1.4206058267412696
CYP,energy,24,0.0,12.5,25.0,37.5,,12.63013698630137,8.815753424657535,8.51917808219178,8.194520547945206,0.43698630136986305
CZE,non-energy,4636,0.28041415012942195,0.4961173425366695,1.2079378774805867,2.1786022433132013,4.430593607305936,7.278038002651348,15.113013698630137,12.460047548964113,12.642365519545606,2.1456164383561642
CZE,energy,268,0.0,0.0,0.0,0.3731343283582089,,1.915068493150685,21.024657534246575,20.4027397260274,20.610045662100458,0.09315068493150686
DEU,non-energy,31487,0.9495982468955442,1.8928446660526566,3.8777908343125738,6.269253977832122,5.750705150887125,7.46774756649605,10.099666468135796,12.490142622589262,12.216674055658753,2.185171755155639
DEU,energy,1514,0.9247027741083224,1.6512549537648615,3.6988110964332894,5.9445178335535,6.251942968968409,6.477276390008058,10.467726027397259,12.181599864704888,11.78624918460535,2.6565848365658487
DJI,non-energy,2,0.0,0.0,0.0,0.0,,,,,,
DMA,non-energy,10,0.0,0.0,0.0,0.0,,,,,,3.1123287671232878
DNK,non-energy,5752,0.7997218358831711,1.4951321279554937,3.7204450625869265,7.006258692628651,5.644169022251214,6.982934108823754,9.200161160354552,13.569436043408645,13.243868959959988,2.407846163740434
DNK,energy,273,0.7326007326007326,2.564102564102564,4.395604395604396,7.6923076923076925,6.619925280199253,7.9552511415525125,7.317808219178083,12.99142346634902,12.33677555321391,4.161270236612702
DOM,non-energy,131,0.0,0.0,0.0,2.2900763358778624,,,,17.043835616438358,17.043835616438358,0.7013698630136986
DOM,energy,6,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,,7.419178082191781,,2.0712328767123287,2.0712328767123287,
DZA,non-energy,65,0.0,1.5384615384615385,4.615384615384616,4.615384615384616,4.210958904109589,14.48767123287671,,6.333333333333333,6.333333333333333,0.4691780821917808
DZA,energy,1,0.0,0.0,0.0,0.0,,,,,,
ECU,non-energy,227,0.881057268722467,0.881057268722467,0.881057268722467,2.643171806167401,7.431506849315069,0.5972602739726027,,11.236399217221134,11.236399217221134,1.296461187214612
ECU,energy,3,0.0,0.0,0.0,0.0,,,,,,0.15616438356164383
EGY,non-energy,1604,0.5610972568578554,0.8104738154613467,1.683291770573566,2.680798004987531,6.0328767123287665,5.647640791476408,12.22191780821918,10.528206724782068,10.73145205479452,1.6801089481695104
EGY,energy,47,0.0,0.0,2.127659574468085,4.25531914893617,,11.3,18.884931506849316,8.632876712328768,13.758904109589043,1.1531506849315067
ESP,non-energy,19755,0.4505188559858264,0.9516578081498355,1.9286256643887623,3.153631991900785,5.530941957350657,6.1205164541017165,12.671324200913242,12.754577052471143,12.723277254023646,1.984494671724432
ESP,energy,891,0.22446689113355783,0.6734006734006733,1.2345679012345678,2.9180695847362514,6.245814307458144,7.0220700152207,14.612328767123287,16.671610769957486,16.026582747130693,2.609324681566931
EST,non-energy,1664,0.4206730769230769,0.6610576923076923,1.4423076923076923,2.7644230769230766,5.292191780821918,5.819128268991283,18.887671232876713,10.529058583503351,11.184636046199302,1.5334105560032234
EST,energy,52,1.9230769230769231,1.9230769230769231,1.9230769230769231,3.8461538461538463,5.9232876712328775,9.63150684931507,,6.873972602739726,6.873972602739726,2.458675799086758
ETH,non-energy,218,0.0,0.0,0.0,0.45871559633027525,8.336986301369864,5.227853881278539,,17.005479452054793,17.005479452054793,2.771780821917808
ETH,energy,5,0.0,0.0,0.0,0.0,,4.958904109589041,,,,1.5926940639269407
FIN,non-energy,4291,1.3516662782568165,2.3537636914472153,5.523188068049405,9.881146585877417,5.784768258925403,6.041468837409453,13.303055848261328,13.51441517386723,13.39188523978818,2.428599073178184
FIN,energy,157,4.45859872611465,6.369426751592357,9.554140127388536,14.64968152866242,6.89041095890411,5.904794520547945,7.886986301369863,9.796886674968867,9.503055848261328,2.2829589041095892
FJI,non-energy,8,0.0,0.0,0.0,0.0,,,,,,
FLK,energy,1,0.0,0.0,0.0,100.0,,,15.605479452054794,,15.605479452054794,
FRA,non-energy,25918,0.8835558299251485,1.8249864958715951,4.521953854464079,7.979010726136276,6.93777613229668,9.061346272417769,11.13045444661883,13.458397610607383,13.055558503018792,2.6987219713782813
FRA,energy,903,1.1074197120708749,2.547065337763012,5.869324473975636,10.077519379844961,5.761586757990867,6.358373840035351,7.799315068493151,13.828399599064483,12.27968688845401,2.602313047383786
FRO,non-energy,2,0.0,0.0,0.0,0.0,13.602739726027398,,,,,
FRO,energy,1,0.0,0.0,0.0,0.0,,,,,,
GAB,non-energy,8,0.0,0.0,12.5,12.5,4.69041095890411,,,5.167123287671233,5.167123287671233,
GAB,energy,1,0.0,0.0,0.0,0.0,,,,25.515068493150686,25.515068493150686,
GBR,non-energy,73974,1.1733852434639198,2.081812528726309,4.766539594992835,8.674669478465406,7.083541875014536,8.692222306314488,9.564999574576703,13.389772994667002,12.91779408443955,2.3347203528350198
GBR,energy,2391,3.805938937682978,5.604349644500209,9.87034713508992,15.30740276035132,6.702435312024353,7.784243418976075,6.166580278909047,13.312793399022672,11.49134905103594,2.9231582353575667
GEO,non-energy,140,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,,0.3271232876712329,,3.5287671232876714,3.5287671232876714,2.2295890410958905
GEO,energy,1,0.0,0.0,0.0,0.0,,,,,,
GGY,non-energy,54,9.25925925925926,11.11111111111111,14.814814814814813,20.37037037037037,2.9013698630136986,13.084931506849315,3.7383561643835614,16.343835616438355,9.140704500978474,2.845205479452055
GGY,energy,3,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,,7.967123287671233,0.6410958904109589,,0.6410958904109589,
GHA,non-energy,402,1.2437810945273633,1.9900497512437811,3.233830845771144,4.477611940298507,6.892123287671232,5.80972602739726,,7.233165104542177,7.233165104542177,1.4877184695323573
GHA,energy,22,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,9.352054794520548,8.161643835616438,1.6493150684931508,5.234246575342466,0.8246575342465754,1.1123287671232875
GIB,non-energy,108,2.7777777777777777,4.62962962962963,6.481481481481481,12.037037037037036,1.7945205479452055,2.1232876712328768,7.50958904109589,9.432328767123288,8.988619599578502,0.9610670511896179
GIB,energy,3,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,,,,,,
GIN,non-energy,8,0.0,0.0,0.0,0.0,,,,,,
GIN,energy,1,0.0,0.0,0.0,0.0,,2.8794520547945206,,,,
GLP,non-energy,3,0.0,0.0,0.0,0.0,,,,,,
GMB,non-energy,22,0.0,0.0,0.0,0.0,,0.0,,,,0.0
GNQ,non-energy,3,0.0,0.0,0.0,0.0,,,,24.18082191780822,24.18082191780822,
GRC,non-energy,1553,1.4166130070830651,2.1893110109465552,2.8976175144880876,4.185447520927238,4.67716894977169,7.088667496886675,4.118027397260274,9.413571201019433,7.363869863013699,1.7992389649923897
GRC,energy,122,0.0,0.0,0.819672131147541,3.278688524590164,16.660273972602738,8.876712328767123,12.90958904109589,,12.90958904109589,0.9771689497716896
GRD,non-energy,6,0.0,0.0,0.0,0.0,9.868493150684932,7.998630136986302,,,,7.345205479452055
GRL,non-energy,4,0.0,0.0,0.0,0.0,,,,,,
GTM,non-energy,91,0.0,0.0,1.098901098901099,3.296703296703297,,,,11.363470319634702,11.363470319634702,2.82351598173516
GTM,energy,4,25.0,25.0,25.0,25.0,,5.6657534246575345,,0.3287671232876712,0.3287671232876712,0.3315068493150685
GUF,non-energy,1,0.0,0.0,0.0,0.0,,,,,,
GUM,non-energy,2,0.0,0.0,0.0,0.0,,,,,,
GUY,non-energy,7,0.0,0.0,0.0,0.0,,,,,,
GUY,energy,1,0.0,0.0,0.0,0.0,,,,,,
HKG,non-energy,4971,6.537919935626634,7.724803862401932,10.92335546167773,15.791591229128949,5.896862571807335,9.457770429853566,9.407328588289996,11.993081324778915,9.802906673424062,2.2049209242165912
HKG,energy,188,24.46808510638298,27.127659574468083,33.51063829787234,44.148936170212764,7.818493150684931,11.51013698630137,6.165604885294603,11.967808219178082,6.198502707868748,4.05013698630137
HND,non-energy,41,0.0,0.0,0.0,0.0,,13.73972602739726,,,,3.0486301369863016
HND,energy,1,0.0,0.0,0.0,0.0,,,,,,
HRV,non-energy,999,0.3003003003003003,0.8008008008008007,1.2012012012012012,2.2022022022022023,5.313698630136986,6.49095890410959,12.926027397260274,13.799269406392693,13.771100309323907,1.0780821917808219
HRV,energy,39,0.0,0.0,0.0,2.564102564102564,6.728767123287671,4.416438356164384,11.043835616438356,,11.043835616438356,1.8027397260273974
HTI,non-energy,12,0.0,0.0,0.0,0.0,2.328767123287671,,,,,0.04657534246575343
HTI,energy,2,0.0,0.0,0.0,50.0,,,,14.150684931506849,14.150684931506849,7.142465753424657
HUN,non-energy,2485,0.4024144869215292,0.9255533199195171,1.488933601609658,2.8169014084507045,8.321998388396455,10.17477384337038,7.701369863013698,11.737541182590602,11.637882631489939,1.8005027020233755
HUN,energy,74,1.3513513513513513,1.3513513513513513,1.3513513513513513,2.7027027027027026,,3.750684931506849,,14.756164383561643,14.756164383561643,2.802739726027397
IDN,non-energy,3811,1.0233534505379167,2.204145893466282,5.0905274206245075,8.44922592495408,5.438517324738114,10.594464635169137,14.000601193799115,9.61290778138681,12.951094239973592,2.0663784246575343
IDN,energy,95,3.1578947368421053,6.315789473684211,14.736842105263156,26.31578947368421,10.945205479452055,7.384931506849314,15.54279784142798,6.093150684931508,14.755327245053273,0.95
IMN,non-energy,105,3.8095238095238098,5.714285714285714,7.6190476190476195,13.333333333333334,2.882191780821918,11.471232876712328,12.367808219178082,14.2853228962818,13.018049959709911,0.9362035225048925
IMN,energy,2,0.0,0.0,50.0,50.0,,,,8.345205479452055,8.345205479452055,
IND,non-energy,46787,0.8528009917284717,1.4512578280291535,2.652446192318379,4.554683993416974,7.741255055446836,10.458640191026769,16.12254428824076,9.175567398881414,12.61275428177286,2.420101717698741
IND,energy,1030,1.0679611650485437,1.650485436893204,4.368932038834951,7.572815533980583,7.729414694894147,9.837464160560689,14.69704952581665,11.12866927592955,13.754458516412509,3.270365296803653
IOT,non-energy,1,0.0,0.0,0.0,0.0,,,,,,1.5232876712328767
IRL,non-energy,5181,1.0808724184520364,2.026635784597568,4.07257286238178,7.797722447403976,7.264160819690389,8.429944526208537,9.454495641344957,13.732777794430623,13.207538331653911,2.480905338953284
IRL,energy,172,0.5813953488372093,4.651162790697675,9.30232558139535,14.534883720930234,7.3722983257229835,8.526575342465753,8.8,11.081759192501801,10.23277524099442,3.715317559153175
IRN,non-energy,413,0.24213075060532688,0.7263922518159807,1.4527845036319613,1.4527845036319613,7.073972602739726,,,4.385844748858448,4.385844748858448,1.349150684931507
IRN,energy,6,0.0,0.0,0.0,0.0,,,,,,
IRQ,non-energy,152,0.0,0.0,0.0,0.0,,,,,,2.389041095890411
ISL,non-energy,436,0.45871559633027525,1.146788990825688,2.7522935779816518,5.045871559633028,10.378995433789955,5.441454359236974,17.206575342465754,12.42826899128269,13.313140537798072,3.3161015046036377
ISL,energy,25,0.0,0.0,4.0,4.0,8.473059360730593,4.4279452054794515,6.972602739726027,,6.972602739726027,3.0621004566210046
ISR,non-energy,9389,1.3206944296517202,2.5561827670678454,5.176270103312387,7.2105655554372134,5.826460772104608,8.482363910205837,11.017833125778333,9.654218781020449,9.65702839419562,2.192286853404212
ISR,energy,384,2.083333333333333,3.6458333333333335,4.947916666666666,5.46875,5.800256849315068,7.147414935925762,8.207876712328767,11.088493150684931,9.315806111696523,2.5771428571428574
ITA,non-energy,10171,0.6194081211286993,1.2879756169501524,2.6939337331629143,4.748795595320027,6.498858447488585,9.977556019232512,13.215018980029708,15.720963448678829,15.350540735400143,1.7378839133201596
ITA,energy,524,1.3358778625954197,1.717557251908397,3.435114503816794,5.152671755725191,3.6924034869240345,7.9193737769080235,6.134520547945206,15.283726027397261,12.669667318982388,1.9599732709655862
JAM,non-energy,101,0.0,0.0,0.0,0.0,,8.634246575342466,,20.956164383561642,20.956164383561642,0.9401826484018264
JAM,energy,4,0.0,0.0,0.0,0.0,,,,,,
JEY,non-energy,90,6.666666666666667,8.88888888888889,17.77777777777778,18.88888888888889,5.985388127853882,4.859589041095891,9.056438356164385,14.163470319634705,10.971575342465753,2.820091324200913
JEY,energy,8,0.0,37.5,50.0,50.0,2.956164383561644,9.538356164383561,11.99269406392694,,11.99269406392694,
JOR,non-energy,595,0.16806722689075632,0.5042016806722689,0.8403361344537815,1.5126050420168067,4.4778864970645795,11.115981735159815,15.043835616438356,7.37054794520548,8.223135464231355,1.5235528060097219
JOR,energy,7,0.0,0.0,0.0,0.0,,,,,,0.16164383561643836
JPN,non-energy,28326,0.8084445385864577,1.1826590411635953,2.248817340958836,3.862176092635741,5.864165554940943,6.281528786623117,12.383868471428379,11.099135069428211,12.088710293057382,2.5268992916981268
JPN,energy,568,1.7605633802816902,1.936619718309859,3.169014084507042,5.28169014084507,6.9219178082191775,6.303611457036115,9.790232281119714,12.228767123287671,10.151496702181634,1.968573730862208
KAZ,non-energy,151,1.9867549668874174,3.3112582781456954,4.635761589403973,5.298013245033113,18.013698630136986,19.676712328767124,29.78904109589041,5.182534246575343,7.916590563165905,2.3348912167606772
KAZ,energy,10,10.0,10.0,10.0,10.0,,,,2.3698630136986303,2.3698630136986303,
KEN,non-energy,1040,0.38461538461538464,1.25,2.403846153846154,3.653846153846154,7.037808219178082,7.1545469549430605,6.424657534246575,11.790971357409715,11.216259678379988,2.7626309427880744
KEN,energy,60,1.6666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,5.3024657534246575,3.3497716894977168,,13.097260273972603,13.097260273972603,4.10958904109589
KGZ,non-energy,25,0.0,0.0,0.0,4.0,,,,13.076712328767123,13.076712328767123,
KHM,non-energy,134,0.7462686567164178,0.7462686567164178,0.7462686567164178,1.4925373134328357,4.52054794520548,7.890410958904109,2.8657534246575342,15.490410958904109,9.178082191780822,1.6354642313546424
KHM,energy,4,0.0,0.0,0.0,0.0,,,,,,2.180821917808219
KNA,non-energy,15,0.0,0.0,0.0,0.0,,,,,,2.361643835616438
KOR,non-energy,11310,0.42440318302387264,0.7427055702917772,1.4323607427055705,2.3607427055702916,3.986287025747687,7.299983495626341,11.091182712714645,11.114188459941884,11.098322708983227,2.2419555825716952
KOR,energy,268,0.7462686567164178,0.7462686567164178,1.1194029850746268,3.3582089552238807,6.912328767123288,7.399452054794521,13.623287671232877,29.32785388127854,17.906351183063514,2.992998477929985
KWT,non-energy,266,1.5037593984962405,1.8796992481203008,3.3834586466165413,4.887218045112782,6.189041095890411,22.315068493150683,6.595616438356164,10.775684931506849,7.063698630136987,1.9833424657534247
KWT,energy,13,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,,,1.8876712328767122,,1.8876712328767122,
LAO,non-energy,11,0.0,0.0,9.090909090909092,9.090909090909092,,4.002739726027397,,5.263013698630137,5.263013698630137,
LAO,energy,1,0.0,0.0,0.0,0.0,14.238356164383562,,,,,
LBN,non-energy,325,0.0,0.3076923076923077,0.3076923076923077,1.8461538461538463,2.145890410958904,3.5401174168297453,,15.319765166340508,15.319765166340508,1.5537899543378997
LBN,energy,8,0.0,0.0,0.0,0.0,,,,,,
LBR,non-energy,7,0.0,0.0,0.0,14.285714285714285,,6.02054794520548,,13.035616438356165,13.035616438356165,0.9808219178082191
LBY,non-energy,8,0.0,0.0,0.0,0.0,,,,,,
LCA,non-energy,5,0.0,0.0,0.0,20.0,,,,19.76164383561644,19.76164383561644,1.0
LCA,energy,1,0.0,0.0,0.0,0.0,,1.3205479452054794,,,,5.306849315068493
LIE,non-energy,65,4.615384615384616,4.615384615384616,7.6923076923076925,7.6923076923076925,,2.1232876712328768,,6.8844748858447495,6.8844748858447495,1.5266362252663623
LKA,non-energy,480,0.20833333333333334,0.625,0.8333333333333334,1.4583333333333333,13.075342465753424,17.33095890410959,16.161643835616438,18.160398505603986,17.993835616438357,2.2805479452054795
LKA,energy,14,0.0,0.0,0.0,0.0,,17.454794520547946,,,,
LSO,non-energy,7,0.0,0.0,0.0,0.0,,,,,,0.7095890410958904
LSO,energy,1,0.0,0.0,0.0,0.0,,,,,,
LTU,non-energy,979,0.5107252298263534,1.3278855975485189,2.0429009193054135,3.575076608784474,9.929589041095891,4.990080302314596,17.165296803652968,11.021991854868567,11.482739726027397,2.254298535663675
